,urn,public_domain,license,actions
21332,URN:NBN:no-nb_digibok_2017103108050,True,publicdomain,['download']
21333,URN:NBN:no-nb_digibok_2008111203010,True,publicdomain,['download']
21334,URN:NBN:no-nb_digibok_2007081003008,True,publicdomain,['download']
21335,URN:NBN:no-nb_digibok_2006082400002,True,publicdomain,['download']
21336,URN:NBN:no-nb_digibok_2008091803008,True,publicdomain,['download']
21337,URN:NBN:no-nb_digibok_2017050848223,False,copyrighted,['download']
21338,URN:NBN:no-nb_digibok_2022020858011,True,publicdomain,['download']
21339,URN:NBN:no-nb_digibok_2008060912002,True,publicdomain,['download']
21340,URN:NBN:no-nb_digibok_2015060948045,True,publicdomain,['download']
21341,URN:NBN:no-nb_digibok_2010032210001,True,publicdomain,['download']
21342,URN:NBN:no-nb_digibok_2015062608024,True,publicdomain,['download']
21343,URN:NBN:no-nb_digibok_2009092303060,True,publicdomain,['download']
21344,URN:NBN:no-nb_digibok_2009060912004,True,publicdomain,['download']
21345,URN:NBN:no-nb_digibok_2013040807239,True,publicdomain,['download']
21346,URN:NBN:no-nb_digibok_2017022226002,True,publicdomain,['download']
21347,URN:NBN:no-nb_digibok_2008091502002,True,publicdomain,['download']
21348,URN:NBN:no-nb_digibok_2012031908050,True,publicdomain,['download']
21349,URN:NBN:no-nb_digibok_2009011410001,True,publicdomain,['download']
21350,URN:NBN:no-nb_digibok_2017020348001,False,bokhylla,
21351,URN:NBN:no-nb_digibok_2011033012004,True,publicdomain,['download']
21352,URN:NBN:no-nb_digibok_2006082100027,True,publicdomain,['download']
21353,URN:NBN:no-nb_digibok_2013010208006,True,publicdomain,['download']
21354,URN:NBN:no-nb_digibok_2012053012001,True,publicdomain,['download']
21355,URN:NBN:no-nb_digibok_2012041808004,True,publicdomain,['download']
21356,URN:NBN:no-nb_digibok_2009020203023,True,publicdomain,['download']
21357,URN:NBN:no-nb_digibok_2008111103003,True,publicdomain,['download']
21358,URN:NBN:no-nb_digibok_2015021008277,True,publicdomain,['download']
21359,URN:NBN:no-nb_digibok_2022011448041,False,copyrighted,
21360,URN:NBN:no-nb_digibok_2017061307014,True,publicdomain,['download']
21361,URN:NBN:no-nb_digibok_2016120748575,True,publicdomain,['download']
21362,URN:NBN:no-nb_digibok_2016060348164,True,publicdomain,['download']
21363,URN:NBN:no-nb_digibok_2017101248044,False,copyrighted,
21364,URN:NBN:no-nb_digibok_2012010713001,True,publicdomain,['download']
21365,URN:NBN:no-nb_digibok_2009081303020,True,publicdomain,['download']
21366,URN:NBN:no-nb_digibok_2021042648534,False,copyrighted,
21367,URN:NBN:no-nb_digibok_2009022012002,True,publicdomain,['download']
21368,URN:NBN:no-nb_digibok_2017120128008,True,publicdomain,['download']
21369,URN:NBN:no-nb_digibok_2017073107035,True,publicdomain,['download']
21370,URN:NBN:no-nb_digibok_2008110603036,True,publicdomain,['download']
21371,URN:NBN:no-nb_digibok_2009012712003,True,publicdomain,['download']
21372,URN:NBN:no-nb_digibok_2013072408153,True,publicdomain,['download']
21373,URN:NBN:no-nb_digibok_2017101326005,True,publicdomain,['download']
21374,URN:NBN:no-nb_digibok_2006082300035,True,publicdomain,['download']
21375,URN:NBN:no-nb_digibok_2016060348159,False,bokhylla,
21376,URN:NBN:no-nb_digibok_2013100308032,True,publicdomain,['download']
21377,URN:NBN:no-nb_digibok_2019030726033,True,publicdomain,['download']
21378,URN:NBN:no-nb_digibok_2014101008113,True,publicdomain,['download']
21379,URN:NBN:no-nb_digibok_2010020812002,True,publicdomain,['download']
21380,URN:NBN:no-nb_digibok_2017050926008,True,publicdomain,['download']
21381,URN:NBN:no-nb_digibok_2013080908099,True,publicdomain,['download']
21382,URN:NBN:no-nb_digibok_2007072402004,True,publicdomain,['download']
21383,URN:NBN:no-nb_digibok_2008010412002,True,publicdomain,['download']
21384,URN:NBN:no-nb_digibok_2009070201101,True,publicdomain,['download']
21385,URN:NBN:no-nb_digibok_2006112000043,True,publicdomain,['download']
21386,URN:NBN:no-nb_digibok_2018052829002,False,bokhylla,
21387,URN:NBN:no-nb_digibok_2021111726012,False,copyrighted,
21388,URN:NBN:no-nb_digibok_2013102108136,True,publicdomain,['download']
21389,URN:NBN:no-nb_digibok_2016053108121,True,publicdomain,['download']
21390,URN:NBN:no-nb_digibok_2016021108201,True,publicdomain,['download']
21391,URN:NBN:no-nb_digibok_2009020600112,True,publicdomain,['download']
21392,URN:NBN:no-nb_digibok_2016031148101,False,bokhylla,
21393,URN:NBN:no-nb_digibok_2013102824001,True,publicdomain,['download']
21394,URN:NBN:no-nb_digibok_2015070848010,True,publicdomain,['download']
21395,URN:NBN:no-nb_digibok_2009082410008,True,publicdomain,['download']
21396,URN:NBN:no-nb_digibok_2007081602001,True,publicdomain,['download']
21397,URN:NBN:no-nb_digibok_2009060204077,True,publicdomain,['download']
21398,URN:NBN:no-nb_digibok_2008100603007,True,publicdomain,['download']
21399,URN:NBN:no-nb_digibok_2013041627003,True,publicdomain,['download']
21400,URN:NBN:no-nb_digibok_2014080524005,True,publicdomain,['download']
21401,URN:NBN:no-nb_digibok_2009031103019,True,publicdomain,['download']
21402,URN:NBN:no-nb_digibok_2008040204062,True,publicdomain,['download']
21403,URN:NBN:no-nb_digibok_2015042728001,True,publicdomain,['download']
21404,URN:NBN:no-nb_digibok_2013052908092,False,bokhylla,
21405,URN:NBN:no-nb_digibok_2021090648619,True,publicdomain,['download']
21406,URN:NBN:no-nb_digibok_2009010803004,True,publicdomain,['download']
21407,URN:NBN:no-nb_digibok_2010011503007,True,publicdomain,['download']
21408,URN:NBN:no-nb_digibok_2009082103017,True,publicdomain,['download']
21409,URN:NBN:no-nb_digibok_2010102505097,True,publicdomain,['download']
21410,URN:NBN:no-nb_digibok_2008012910004,True,publicdomain,['download']
21411,URN:NBN:no-nb_digibok_2009052703021,True,publicdomain,['download']
21412,URN:NBN:no-nb_digibok_2022013126031,True,publicdomain,['download']
21413,URN:NBN:no-nb_digibok_2016120748504,False,bokhylla,
21414,URN:NBN:no-nb_digibok_2009072903003,True,publicdomain,['download']
21415,URN:NBN:no-nb_digibok_2013120906156,True,publicdomain,['download']
21416,URN:NBN:no-nb_digibok_2017060627002,False,copyrighted,['download']
21417,URN:NBN:no-nb_digibok_2013071826019,True,publicdomain,['download']
21418,URN:NBN:no-nb_digibok_2009020900031,True,publicdomain,['download']
21419,URN:NBN:no-nb_digibok_2010012603026,True,publicdomain,['download']
21420,URN:NBN:no-nb_digibok_2016100729002,True,publicdomain,['download']
21421,URN:NBN:no-nb_digibok_2009090203012,True,publicdomain,['download']
21422,URN:NBN:no-nb_digibok_2019102226007,True,publicdomain,['download']
21423,URN:NBN:no-nb_digibok_2009072900074,True,publicdomain,['download']
21424,URN:NBN:no-nb_digibok_2014111908051,True,publicdomain,['download']
21425,URN:NBN:no-nb_digibok_2007032010002,True,publicdomain,['download']
21426,URN:NBN:no-nb_digibok_2016052548031,True,publicdomain,['download']
21427,URN:NBN:no-nb_digibok_2016011907555,False,bokhylla,
21428,URN:NBN:no-nb_digibok_2012051608018,False,bokhylla,
21429,URN:NBN:no-nb_digibok_2012101908088,True,publicdomain,['download']
21430,URN:NBN:no-nb_digibok_2015110908248,False,copyrighted,['download']
21431,URN:NBN:no-nb_digibok_2018020548207,True,publicdomain,['download']
21432,URN:NBN:no-nb_digibok_2017022048508,True,publicdomain,['download']
21433,URN:NBN:no-nb_digibok_2006111600016,True,publicdomain,['download']
21434,URN:NBN:no-nb_digibok_2014020324011,True,publicdomain,['download']
21435,URN:NBN:no-nb_digibok_2018112826051,False,copyrighted,['download']
21436,URN:NBN:no-nb_digibok_2017092548146,False,copyrighted,['download']
21437,URN:NBN:no-nb_digibok_2020100728004,True,publicdomain,['download']
21438,URN:NBN:no-nb_digibok_2009062210003,True,publicdomain,['download']
21439,URN:NBN:no-nb_digibok_2021100448071,True,publicdomain,['download']
21440,URN:NBN:no-nb_digibok_2009072003029,True,publicdomain,['download']
21441,URN:NBN:no-nb_digibok_2012030208051,True,publicdomain,['download']
21442,URN:NBN:no-nb_digibok_2012052204017,True,publicdomain,['download']
21443,URN:NBN:no-nb_digibok_2014073108102,True,publicdomain,['download']
21444,URN:NBN:no-nb_digibok_2012060824015,True,publicdomain,['download']
21445,URN:NBN:no-nb_digibok_2014031708073,False,copyrighted,['download']
21446,URN:NBN:no-nb_digibok_2019101448020,True,publicdomain,['download']
21447,URN:NBN:no-nb_digibok_2013110724001,True,publicdomain,['download']
21448,URN:NBN:no-nb_digibok_2014082208147,True,publicdomain,['download']
21449,URN:NBN:no-nb_digibok_2008052703001,True,publicdomain,['download']
21450,URN:NBN:no-nb_digibok_2019061326015,True,publicdomain,['download']
21451,URN:NBN:no-nb_digibok_2014080524006,True,publicdomain,['download']
21452,URN:NBN:no-nb_digibok_2014060208008,True,publicdomain,['download']
21453,URN:NBN:no-nb_digibok_2012120606086,True,publicdomain,['download']
21454,URN:NBN:no-nb_digibok_2008063012002,True,publicdomain,['download']
21455,URN:NBN:no-nb_digibok_2013040408008,True,publicdomain,['download']
21456,URN:NBN:no-nb_digibok_2014040708016,True,publicdomain,['download']
21457,URN:NBN:no-nb_digibok_2012050708157,True,publicdomain,['download']
21458,URN:NBN:no-nb_digibok_2017111448010,False,bokhylla,
21459,URN:NBN:no-nb_digibok_2008012910003,True,publicdomain,['download']
21460,URN:NBN:no-nb_digibok_2013112808034,True,publicdomain,['download']
21461,URN:NBN:no-nb_digibok_2013071208034,True,publicdomain,['download']
21462,URN:NBN:no-nb_digibok_2008040300026,True,publicdomain,['download']
21463,URN:NBN:no-nb_digibok_2014101008123,True,publicdomain,['download']
21464,URN:NBN:no-nb_digibok_2021042148858,True,publicdomain,['download']
21465,URN:NBN:no-nb_digibok_2018051548081,True,publicdomain,['download']
21466,URN:NBN:no-nb_digibok_2011062123017,True,publicdomain,['download']
21467,URN:NBN:no-nb_digibok_2017080107087,False,bokhylla,
21468,URN:NBN:no-nb_digibok_2014110426019,True,publicdomain,['download']
21469,URN:NBN:no-nb_digibok_2013010908190,True,publicdomain,['download']
21470,URN:NBN:no-nb_digibok_2014111808049,True,publicdomain,['download']
21471,URN:NBN:no-nb_digibok_2007081003004,True,publicdomain,['download']
21472,URN:NBN:no-nb_digibok_2009081903029,True,publicdomain,['download']
21473,URN:NBN:no-nb_digibok_2018051448289,False,copyrighted,
21474,URN:NBN:no-nb_digibok_2011080820008,True,publicdomain,['download']
21475,URN:NBN:no-nb_digibok_2012032124022,True,publicdomain,['download']
21476,URN:NBN:no-nb_digibok_2008090902004,True,publicdomain,['download']
21477,URN:NBN:no-nb_digibok_2014082208156,False,copyrighted,['download']
21478,URN:NBN:no-nb_digibok_2014021807246,True,publicdomain,['download']
21479,URN:NBN:no-nb_digibok_2010060906024,True,publicdomain,['download']
21480,URN:NBN:no-nb_digibok_2011122024002,True,publicdomain,['download']
21481,URN:NBN:no-nb_digibok_2010063006116,True,publicdomain,['download']
21482,URN:NBN:no-nb_digibok_2021042958008,False,bokhylla,
21483,URN:NBN:no-nb_digibok_2018021348500,True,publicdomain,['download']
21484,URN:NBN:no-nb_digibok_2008072202001,True,publicdomain,['download']
21485,URN:NBN:no-nb_digibok_2014092208093,False,copyrighted,['download']
21486,URN:NBN:no-nb_digibok_2012061324014,True,publicdomain,['download']
21487,URN:NBN:no-nb_digibok_2018112826057,True,publicdomain,['download']
21488,URN:NBN:no-nb_digibok_2014050908113,True,publicdomain,['download']
21489,URN:NBN:no-nb_digibok_2011110912001,False,bokhylla,
21490,URN:NBN:no-nb_digibok_2009020400010,True,publicdomain,['download']
21491,URN:NBN:no-nb_digibok_2012092724004,True,publicdomain,['download']
21492,URN:NBN:no-nb_digibok_2018110526030,True,publicdomain,['download']
21493,URN:NBN:no-nb_digibok_2014051907005,True,publicdomain,['download']
21494,URN:NBN:no-nb_digibok_2008082600057,False,bokhylla,
21495,URN:NBN:no-nb_digibok_2013112528016,True,publicdomain,['download']
21496,URN:NBN:no-nb_digibok_2017032048005,False,copyrighted,['download']
21497,URN:NBN:no-nb_digibok_2009050503003,True,publicdomain,['download']
21498,URN:NBN:no-nb_digibok_2013121228001,True,publicdomain,['download']
21499,URN:NBN:no-nb_digibok_2009042803012,True,publicdomain,['download']
21500,URN:NBN:no-nb_digibok_2014011608106,False,copyrighted,['download']
21501,URN:NBN:no-nb_digibok_2018040448032,False,bokhylla,
21502,URN:NBN:no-nb_digibok_2014011608046,True,publicdomain,['download']
21503,URN:NBN:no-nb_digibok_2021091048547,True,publicdomain,['download']
21504,URN:NBN:no-nb_digibok_2009010803012,False,bokhylla,
21505,URN:NBN:no-nb_digibok_2009041413007,True,publicdomain,['download']
21506,URN:NBN:no-nb_digibok_2018051548002,True,publicdomain,['download']
21507,URN:NBN:no-nb_digibok_2019012588039,False,bokhylla,
21508,URN:NBN:no-nb_digibok_2015071008109,True,publicdomain,['download']
21509,URN:NBN:no-nb_digibok_2008110500043,True,publicdomain,['download']
21510,URN:NBN:no-nb_digibok_2021100848033,False,bokhylla,
21511,URN:NBN:no-nb_digibok_2009011603005,False,bokhylla,
21512,URN:NBN:no-nb_digibok_2017112926012,True,publicdomain,['download']
21513,URN:NBN:no-nb_digibok_2012070408085,True,publicdomain,['download']
21514,URN:NBN:no-nb_digibok_2021101348531,False,copyrighted,
21515,URN:NBN:no-nb_digibok_2008033104024,True,publicdomain,['download']
21516,URN:NBN:no-nb_digibok_2008071600030,True,publicdomain,['download']
21517,URN:NBN:no-nb_digibok_2011050604071,True,publicdomain,['download']
21518,URN:NBN:no-nb_digibok_2022011748058,True,publicdomain,['download']
21519,URN:NBN:no-nb_digibok_2008091800034,True,publicdomain,['download']
21520,URN:NBN:no-nb_digibok_2014052608176,True,publicdomain,['download']
21521,URN:NBN:no-nb_digibok_2018031348051,True,publicdomain,['download']
21522,URN:NBN:no-nb_digibok_2017061926010,True,publicdomain,['download']
21523,URN:NBN:no-nb_digibok_2015101648040,False,bokhylla,
21524,URN:NBN:no-nb_digibok_2011062712002,True,publicdomain,['download']
21525,URN:NBN:no-nb_digibok_2015012808016,True,publicdomain,['download']
21526,URN:NBN:no-nb_digibok_2014062307070,True,publicdomain,['download']
21527,URN:NBN:no-nb_digibok_2014112108041,False,bokhylla,
21528,URN:NBN:no-nb_digibok_2018120527004,True,publicdomain,['download']
21529,URN:NBN:no-nb_digibok_2021090648610,False,copyrighted,
21530,URN:NBN:no-nb_digibok_2015102808039,False,bokhylla,
21531,URN:NBN:no-nb_digibok_2015021724005,True,publicdomain,['download']
21532,URN:NBN:no-nb_digibok_2021042148805,True,publicdomain,['download']
21533,URN:NBN:no-nb_digibok_2014120826001,True,publicdomain,['download']
21534,URN:NBN:no-nb_digibok_2012031212008,True,publicdomain,['download']
21535,URN:NBN:no-nb_digibok_2008070112002,True,publicdomain,['download']
21536,URN:NBN:no-nb_digibok_2009101303020,True,publicdomain,['download']
21537,URN:NBN:no-nb_digibok_2016100526002,True,publicdomain,['download']
21538,URN:NBN:no-nb_digibok_2010011903023,True,publicdomain,['download']
21539,URN:NBN:no-nb_digibok_2013072527016,True,publicdomain,['download']
21540,URN:NBN:no-nb_digibok_2010042306019,True,publicdomain,['download']
21541,URN:NBN:no-nb_digibok_2011090808058,False,bokhylla,
21542,URN:NBN:no-nb_digibok_2009041703037,True,publicdomain,['download']
21543,URN:NBN:no-nb_digibok_2008100703040,True,publicdomain,['download']
21544,URN:NBN:no-nb_digibok_2009081403005,True,publicdomain,['download']
21545,URN:NBN:no-nb_digibok_2017051248065,True,publicdomain,['download']
21546,URN:NBN:no-nb_digibok_2014072808079,True,publicdomain,['download']
21547,URN:NBN:no-nb_digibok_2008102100060,True,publicdomain,['download']
21548,URN:NBN:no-nb_digibok_2006112301017,True,publicdomain,['download']
21549,URN:NBN:no-nb_digibok_2007082010001,True,publicdomain,['download']
21550,URN:NBN:no-nb_digibok_2009040713013,True,publicdomain,['download']
21551,URN:NBN:no-nb_digibok_2008090510001,True,publicdomain,['download']
21552,URN:NBN:no-nb_digibok_2009042312002,True,publicdomain,['download']
21553,URN:NBN:no-nb_digibok_2008042112004,True,publicdomain,['download']
21554,URN:NBN:no-nb_digibok_2012083108067,False,bokhylla,
21555,URN:NBN:no-nb_digibok_2013052908089,True,publicdomain,['download']
21556,URN:NBN:no-nb_digibok_2012073108086,True,publicdomain,['download']
21557,URN:NBN:no-nb_digibok_2012020208023,True,publicdomain,['download']
21558,URN:NBN:no-nb_digibok_2016112326005,True,publicdomain,['download']
21559,URN:NBN:no-nb_digibok_2018080126023,True,publicdomain,['download']
21560,URN:NBN:no-nb_digibok_2018042748079,False,bokhylla,
21561,URN:NBN:no-nb_digibok_2014031808016,True,publicdomain,['download']
21562,URN:NBN:no-nb_digibok_2014030308022,True,publicdomain,['download']
21563,URN:NBN:no-nb_digibok_2010010803005,True,publicdomain,['download']
21564,URN:NBN:no-nb_digibok_2009032703023,False,bokhylla,
21565,URN:NBN:no-nb_digibok_2013112707007,True,publicdomain,['download']
21566,URN:NBN:no-nb_digibok_2015090906142,True,publicdomain,['download']
21567,URN:NBN:no-nb_digibok_2013042608119,False,bokhylla,
21568,URN:NBN:no-nb_digibok_2017010929004,True,publicdomain,['download']
21569,URN:NBN:no-nb_digibok_2009082512001,True,publicdomain,['download']
21570,URN:NBN:no-nb_digibok_2013071208122,True,publicdomain,['download']
21571,URN:NBN:no-nb_digibok_2009072900098,True,publicdomain,['download']
21572,URN:NBN:no-nb_digibok_2017080748115,True,publicdomain,['download']
21573,URN:NBN:no-nb_digibok_2017103026032,True,publicdomain,['download']
21574,URN:NBN:no-nb_digibok_2017012748065,False,copyrighted,['download']
21575,URN:NBN:no-nb_digibok_2019081926002,True,publicdomain,['download']
21576,URN:NBN:no-nb_digibok_2009020200074,False,copyrighted,['download']
21577,URN:NBN:no-nb_digibok_2018073048168,False,copyrighted,['download']
21578,URN:NBN:no-nb_digibok_2010062106103,True,publicdomain,['download']
21579,URN:NBN:no-nb_digibok_2017070407025,False,bokhylla,
21580,URN:NBN:no-nb_digibok_2011062208105,True,publicdomain,['download']
21581,URN:NBN:no-nb_digibok_2010021503060,True,publicdomain,['download']
21582,URN:NBN:no-nb_digibok_2008121603006,True,publicdomain,['download']
21583,URN:NBN:no-nb_digibok_2009020403012,True,publicdomain,['download']
